iso,variable,unit,value,type,note,year,version,author
EGY,Transport,pkm/cap/year,2911.719480858613,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EGY,Water,m3/cap/year,17.793750000000003,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Appliance|clean_cooking_fuel,unit/cap,0.22377622377622378,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Appliance|mobile_telephone,unit/cap,0.22377622377622378,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Appliance|refrigerator,unit/cap,0.22377622377622378,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Appliance|television,unit/cap,0.22377622377622378,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Clothing|clothing,kg/cap/year,0.9750000000000001,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Clothing|footwear,kg/cap/year,0.675,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Cooling CON|rural,Share of population requiring cooling.,0.706182041926293,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Cooling CON|total,Share of population requiring cooling.,0.706182041926293,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Cooling CON|urban,Share of population requiring cooling.,0.706182041926293,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Education|lower_secondary,$/cap/year,79.02775858402528,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Education|primary,$/cap/year,81.87250169072773,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Health care,$/cap/year,768.3471221923838,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Heating CON|rural,Share of population requiring heating.,0.257,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Heating CON|total,Share of population requiring heating.,0.257,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Heating CON|urban,Share of population requiring heating.,0.257,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Hot Water OP|rural,Share of population requiring hot water services.,1,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Hot Water OP|total,Share of population requiring hot water services.,1,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Hot Water OP|urban,Share of population requiring hot water services.,1,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Housing|rural,m2/cap,8.41714101600255,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Housing|total,m2/cap,8.41714101600255,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Housing|urban,m2/cap,8.41714101600255,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Nutrition,kcal/cap/day,1284.75,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Roads,km/cap,0.0019505096069971568,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Sanitation,Share of population requiring safely managed sanitation services.,1,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Transport,pkm/cap/year,11250,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ERI,Water,m3/cap/year,17.793750000000003,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Appliance|clean_cooking_fuel,unit/cap,0.22377622377622378,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Appliance|mobile_telephone,unit/cap,0.22377622377622378,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Appliance|refrigerator,unit/cap,0.22377622377622378,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Appliance|television,unit/cap,0.22377622377622378,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Clothing|clothing,kg/cap/year,1.8225,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Clothing|footwear,kg/cap/year,0.675,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Cooling CON|rural,Share of population requiring cooling.,0.774311317728683,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Cooling CON|total,Share of population requiring cooling.,0.774311317728683,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Cooling CON|urban,Share of population requiring cooling.,0.774311317728683,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Education|lower_secondary,$/cap/year,58.62314695384567,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Education|primary,$/cap/year,62.16601129323409,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Health care,$/cap/year,768.3471221923838,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Heating CON|rural,Share of population requiring heating.,0.998,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Heating CON|total,Share of population requiring heating.,0.998,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Heating CON|urban,Share of population requiring heating.,0.998,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Hot Water OP|rural,Share of population requiring hot water services.,1,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Hot Water OP|total,Share of population requiring hot water services.,1,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Hot Water OP|urban,Share of population requiring hot water services.,1,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Housing|rural,m2/cap,8.41714101600255,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Housing|total,m2/cap,8.41714101600255,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Housing|urban,m2/cap,8.41714101600255,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Nutrition,kcal/cap/day,1441.5,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Roads,km/cap,0.014288919185068827,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Sanitation,Share of population requiring safely managed sanitation services.,1,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Transport,pkm/cap/year,5593.923124044423,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ESP,Water,m3/cap/year,17.793750000000003,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Appliance|clean_cooking_fuel,unit/cap,0.22377622377622378,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Appliance|mobile_telephone,unit/cap,0.22377622377622378,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Appliance|refrigerator,unit/cap,0.22377622377622378,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Appliance|television,unit/cap,0.22377622377622378,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Clothing|clothing,kg/cap/year,1.8225,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Clothing|footwear,kg/cap/year,0.675,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Cooling CON|rural,Share of population requiring cooling.,0,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Cooling CON|total,Share of population requiring cooling.,0,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Cooling CON|urban,Share of population requiring cooling.,0,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Education|lower_secondary,$/cap/year,55.34539093952613,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Education|primary,$/cap/year,64.47423689463346,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Health care,$/cap/year,768.3471221923838,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Heating CON|rural,Share of population requiring heating.,0.983,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Heating CON|total,Share of population requiring heating.,0.983,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Heating CON|urban,Share of population requiring heating.,0.983,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Hot Water OP|rural,Share of population requiring hot water services.,1,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Hot Water OP|total,Share of population requiring hot water services.,1,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Hot Water OP|urban,Share of population requiring hot water services.,1,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Housing|rural,m2/cap,8.41714101600255,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Housing|total,m2/cap,8.41714101600255,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Housing|urban,m2/cap,8.41714101600255,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Nutrition,kcal/cap/day,1461,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Roads,km/cap,0.007813337946288097,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Sanitation,Share of population requiring safely managed sanitation services.,1,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Transport,pkm/cap/year,6378.490174709754,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
EST,Water,m3/cap/year,17.793750000000003,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Appliance|clean_cooking_fuel,unit/cap,0.22377622377622378,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Appliance|mobile_telephone,unit/cap,0.22377622377622378,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Appliance|refrigerator,unit/cap,0.22377622377622378,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Appliance|television,unit/cap,0.22377622377622378,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Clothing|clothing,kg/cap/year,0.9750000000000001,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Clothing|footwear,kg/cap/year,0.675,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Cooling CON|rural,Share of population requiring cooling.,0.200990557234598,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Cooling CON|total,Share of population requiring cooling.,0.200990557234598,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Cooling CON|urban,Share of population requiring cooling.,0.200990557234598,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Education|lower_secondary,$/cap/year,227.0269871632258,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Education|primary,$/cap/year,181.9388638035183,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Health care,$/cap/year,768.3471221923838,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Heating CON|rural,Share of population requiring heating.,0.582,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Heating CON|total,Share of population requiring heating.,0.582,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Heating CON|urban,Share of population requiring heating.,0.582,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Hot Water OP|rural,Share of population requiring hot water services.,1,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Hot Water OP|total,Share of population requiring hot water services.,1,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Hot Water OP|urban,Share of population requiring hot water services.,1,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Housing|rural,m2/cap,8.41714101600255,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Housing|total,m2/cap,8.41714101600255,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Housing|urban,m2/cap,8.41714101600255,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Nutrition,kcal/cap/day,1290,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Roads,km/cap,0.0011579709339621489,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Sanitation,Share of population requiring safely managed sanitation services.,1,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Transport,pkm/cap/year,4437.75433600795,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
ETH,Water,m3/cap/year,17.793750000000003,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Appliance|clean_cooking_fuel,unit/cap,0.22377622377622378,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Appliance|mobile_telephone,unit/cap,0.22377622377622378,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Appliance|refrigerator,unit/cap,0.22377622377622378,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Appliance|television,unit/cap,0.22377622377622378,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Clothing|clothing,kg/cap/year,1.8225,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Clothing|footwear,kg/cap/year,0.675,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Cooling CON|rural,Share of population requiring cooling.,0,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Cooling CON|total,Share of population requiring cooling.,0,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Cooling CON|urban,Share of population requiring cooling.,0,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Education|lower_secondary,$/cap/year,68.00488218442678,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Education|primary,$/cap/year,67.53615907556981,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Health care,$/cap/year,768.3471221923838,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Heating CON|rural,Share of population requiring heating.,0.999,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Heating CON|total,Share of population requiring heating.,0.999,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Heating CON|urban,Share of population requiring heating.,0.999,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Hot Water OP|rural,Share of population requiring hot water services.,1,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Hot Water OP|total,Share of population requiring hot water services.,1,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Hot Water OP|urban,Share of population requiring hot water services.,1,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Housing|rural,m2/cap,8.41714101600255,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Housing|total,m2/cap,8.41714101600255,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Housing|urban,m2/cap,8.41714101600255,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Nutrition,kcal/cap/day,1461.75,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Roads,km/cap,0.0826522387058818,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
FIN,Sanitation,Share of population requiring safely managed sanitation services.,1,Decent Living Standard threshold,This normative threshold indicates one interpretation of the minimum material prerequisite for human well-being.,2015 (estimated),2025-05-05T16:37:48Z,Jarmo S. Kikstra
